#,Name,Degrees,Specialty,Branch,Visiting Days,Visiting Time,On Leave,Doctor ID,Image URL,Profile URL,Source,Scraped At
383,"Dr. Md. Azmirul Haq Sarker","Consultant, MBBS, BCS, FCPS (Medicine) Shaheed Ziaur Rahman Medical College & Hospital, Bogura.","Medicine","Bogura","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20240511130519-348533040-710659319.png","https://www.populardiagnostic.com/doctordetail/3235","dom","2026-04-04T15:17:41.187Z"
384,"Dr. Ripa Kundu","MBBS, FCPS (Medicine), MACP (America), Consultant Medicine, Shaheed Ziaur Rahman Medical College & Hospital, Bogura. (EX)","Medicine","Bogura","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/3237-685199139.png","https://www.populardiagnostic.com/doctordetail/3237","dom","2026-04-04T15:17:41.187Z"
385,"Prof.Dr.Md. Zakirul Islam (Jewel)","Associate Professor, MBBS(Gold Medalist) FCPS (Medicine) ,MD (Neurologist) National Institute Of Neuro Science & Hospital, Dhaka","Neurology","Bogura","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/3238-1474658521.jpg","https://www.populardiagnostic.com/doctordetail/3238","dom","2026-04-04T15:17:41.187Z"
386,"Prof. Dr. Saiful Bashar","Professor, MBBS, MD (Neuro- Medicine), Shaheed Ziaur Rahman Medical College & Hospital, Bogura.","Neurology","Bogura","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/3240-25412382.png","https://www.populardiagnostic.com/doctordetail/3240","dom","2026-04-04T15:17:41.188Z"
387,"Prof.Dr. Samir Kumar Talukdar","Professor, MBBS, MD (ENdocrinology) FACE (America) Rangpur Medical College & Hospital, Rangpur.","Endocrine Medicine","Bogura","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/3246-1145217433.jpg","https://www.populardiagnostic.com/doctordetail/3246","dom","2026-04-04T15:17:41.188Z"
388,"Prof. Dr. A.N.M Ehsanul Karim","Professor, MBBS, FCPS (Medicine), MD (Nephrology). Shaheed Ziaur Rahman Medical College & Hospital, Bogura.","Nephrology/Kidney Medicine","Bogura","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250109204208-1671401160-2043853874.png","https://www.populardiagnostic.com/doctordetail/3249","dom","2026-04-04T15:17:41.188Z"
389,"Prof. Dr. Md. Majibar Rahman (Salim)","Professor, MBBS, DTCD, MD (Cardiology), Ph.D WHO Fellow Shaheed Ziaur Rahman Medical College & Hospital, Bogura.","Cardiology","Bogura","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/3253-656574810.png","https://www.populardiagnostic.com/doctordetail/3253","dom","2026-04-04T15:17:41.188Z"
390,"Prof. Dr. Shibly Hayder","Professor, MBBS, MD (Cardiology)","Cardiology","Bogura","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20251206214949-1741377378-532282282.png","https://www.populardiagnostic.com/doctordetail/3254","dom","2026-04-04T15:17:41.188Z"
391,"Prof. Dr. Sultana Razia","Professor, MBBS, DGO, MCPS, FCPS (Gynae) Shaheed Ziaur Rahman Medical College & Hospital, Bogura.","Gynaecology","Bogura","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/3264-590571115.png","https://www.populardiagnostic.com/doctordetail/3264","dom","2026-04-04T15:17:41.189Z"
392,"Dr. Sharmin Akhter (Shampa)","Consultant, MBBS, FCPS (Gynae) Consultant","Gynaecology","Bogura","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/3269-1794454404.png","https://www.populardiagnostic.com/doctordetail/3269","dom","2026-04-04T15:17:41.189Z"
393,"Prof. Dr. Shushanta Kumar Sarker","Professor, MBBS, MS (Neuro-Surgery) SZMC&H, Bogura","Neuro Surgery","Bogura","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20240429163027-165244325-917988341.png","https://www.populardiagnostic.com/doctordetail/3273","dom","2026-04-04T15:17:41.189Z"
394,"Prof. Dr. Md. Wadudul Hoque Tarafder (Nahid)","Professor, MBBS, D-Ortho, MS-Ortho, AO. Spine (Singapore), Advanced Spanish Course (India), Shaheed Ziaur Rahman Medical College & Hospital, Bogura.","Orthopaedic Surgery","Bogura","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/3275-1022558918.png","https://www.populardiagnostic.com/doctordetail/3275","dom","2026-04-04T15:17:41.190Z"
395,"Prof. Dr. A. K. M. Ahsan Habib","Professor, MBBS, DMRT Shaheed Ziaur Rahman Medical College & Hospital, Bogura.","Oncology/Cancer","Bogura","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/3279-752308340.jpg","https://www.populardiagnostic.com/doctordetail/3279","dom","2026-04-04T15:17:41.190Z"
396,"Prof. Dr. Md. Mobasser-Ur-Rahman","Associate Professor, MBBS, BCS (Health), M.Phil. (Radioation & Onocology) SZMC&H, Bogura","Oncology/Cancer","Bogura","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20251206215557-1806497862-710272374.png","https://www.populardiagnostic.com/doctordetail/3280","dom","2026-04-04T15:17:41.190Z"
397,"Prof. Dr. Mowdud Hossain Alamgir (Pavel)","Professor, MBBS, FCPS (Surgery) Ex. SZMC&H, Bogura","Urology Surgery","Bogura","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20251206215257-1323184269-896606508.png","https://www.populardiagnostic.com/doctordetail/3285","dom","2026-04-04T15:17:41.190Z"
398,"Prof. Dr. Md. Rezaul Karim","Professor, MBBS, FCPS (Surgery), MS (Urology) SZMC&H, Bogura","Urology Surgery","Bogura","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20240408110441-1435583481-1356335314.png","https://www.populardiagnostic.com/doctordetail/3293","dom","2026-04-04T15:17:41.190Z"
399,"Dr. Al-Raji Rumman","BDS. Ex.Lecturer TMC, Bogura","Dentist","Bogura","","",No,"","https://old.populardiagnostic.com/public/doctor.jpg","https://www.populardiagnostic.com/doctordetail/3302","dom","2026-04-04T15:17:41.191Z"
400,"Prof. Dr. Hasan Ali","Associate Professor, MBBS, BCS (Health), MS (ENT) Head of Department, SZMC&H, Bogura","ENT, Head & Neck Surgery","Bogura","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20240408210312-1027812384-660090616.png","https://www.populardiagnostic.com/doctordetail/3305","dom","2026-04-04T15:17:41.191Z"
401,"Prof. Dr. Md. Abdul Gaffar (Faruk)","Professor, MBBS, D.L.O. Ex-SZMC&H, Bogura","ENT, Head & Neck Surgery","Bogura","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250109210259-1110494407-1588352078.png","https://www.populardiagnostic.com/doctordetail/3306","dom","2026-04-04T15:17:41.191Z"
402,"Prof. Dr. Ahmed Hossain","","Medicine","Mirpur","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250902120825-1529483240-853775332.png","https://www.populardiagnostic.com/doctordetail/3400","dom","2026-04-04T15:17:41.191Z"
403,"Prof. Dr. A K M Motiur Rahman Bhuiyan","","Medicine","Mirpur","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614133018-2009618156-1487379702.png","https://www.populardiagnostic.com/doctordetail/3401","dom","2026-04-04T15:17:41.192Z"
404,"Prof. Dr. Brig. Gen. Md. Moklesur Rahman (Morning)","","Gastroenterology","Mirpur","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614133604-268791959-535168816.png","https://www.populardiagnostic.com/doctordetail/3405","dom","2026-04-04T15:17:41.192Z"
405,"Prof. Dr. Col. Md. Mozibur Rahman (Evening)","","Neurology","Mirpur","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614140608-1621802483-1512435207.png","https://www.populardiagnostic.com/doctordetail/3407","dom","2026-04-04T15:17:41.192Z"
406,"Prof. Dr. Ayub Ansari","","Neuro Surgery","Mirpur","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614140813-374642562-1759294452.png","https://www.populardiagnostic.com/doctordetail/3410","dom","2026-04-04T15:17:41.192Z"
407,"Prof. Dr. Syed Rezaul Huq","","Chest Medicine","Mirpur","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614141422-739121135-2124104536.png","https://www.populardiagnostic.com/doctordetail/3415","dom","2026-04-04T15:17:41.193Z"
408,"Prof. Dr. Monnujan Begum","","Gynaecology","Mirpur","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614141442-307772746-79395549.png","https://www.populardiagnostic.com/doctordetail/3416","dom","2026-04-04T15:17:41.193Z"
409,"Prof. Dr. Parveen Akhter Samsun Nahar (Surovi)","","Gynaecology","Mirpur","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614141714-2047976105-220114549.png","https://www.populardiagnostic.com/doctordetail/3420","dom","2026-04-04T15:17:41.194Z"
410,"Dr. Wahida Rahman","","Gynaecology","Mirpur","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614141953-366811665-783192142.png","https://www.populardiagnostic.com/doctordetail/3424","dom","2026-04-04T15:17:41.194Z"
411,"Prof. Dr. Md. Ibrahim Khalil","","Child/Paediatrics","Mirpur","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614142531-1669223163-1010869469.png","https://www.populardiagnostic.com/doctordetail/3426","dom","2026-04-04T15:17:41.194Z"
412,"Prof. Dr. Khurshid Mahmood","","Physical Medicine & Rehabilitation","Mirpur","","",Yes,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250615104145-1019639208-784554166.png","https://www.populardiagnostic.com/doctordetail/3428","dom","2026-04-04T15:17:41.194Z"
413,"Prof. Dr. Md. Ali Emran","","Physical Medicine & Rehabilitation","Mirpur","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614142837-1321662020-317074923.png","https://www.populardiagnostic.com/doctordetail/3429","dom","2026-04-04T15:17:41.194Z"
414,"Prof. Dr. Naseem Akhter Chowdhury","","Diabetologist","Mirpur","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614142926-2001403477-2095810491.png","https://www.populardiagnostic.com/doctordetail/3430","dom","2026-04-04T15:17:41.194Z"
415,"Prof. Dr. Ruhul Amin","","Diabetologist","Mirpur","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614143033-996378883-783965328.png","https://www.populardiagnostic.com/doctordetail/3431","dom","2026-04-04T15:17:41.195Z"
416,"Dr. Benzir Ahmed","","Diabetologist","Mirpur","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614143101-1547425602-477072699.png","https://www.populardiagnostic.com/doctordetail/3432","dom","2026-04-04T15:17:41.195Z"
417,"Prof. Dr. Munir Rashid","","Skin/Dermatology","Mirpur","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614143202-1966686171-2077983636.png","https://www.populardiagnostic.com/doctordetail/3433","dom","2026-04-04T15:17:41.195Z"
418,"Prof. Dr. Col. Md. Obaidur Rahman Shah","","Skin/Dermatology","Mirpur","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614143259-1765922658-1131168365.png","https://www.populardiagnostic.com/doctordetail/3434","dom","2026-04-04T15:17:41.195Z"
419,"Dr. Md. Amjad Ali","","Orthopaedic Surgery","Mirpur","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614143332-1864504272-1417671435.png","https://www.populardiagnostic.com/doctordetail/3435","dom","2026-04-04T15:17:41.195Z"
420,"Prof. Dr. Md. Atiar Rahman","","General Surgery","Mirpur","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614143458-1910910019-182361159.png","https://www.populardiagnostic.com/doctordetail/3437","dom","2026-04-04T15:17:41.195Z"
421,"Prof. Dr. Din Mohammad","","Colorectal Surgery, General Surgery","Mirpur","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614144200-592156457-49782616.png","https://www.populardiagnostic.com/doctordetail/3438","dom","2026-04-04T15:17:41.195Z"
422,"Dr. Ayesha Rahman","","General Surgery","Mirpur","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614144244-780401925-1369571719.png","https://www.populardiagnostic.com/doctordetail/3439","dom","2026-04-04T15:17:41.195Z"
423,"Prof. Brig. Gen. Dr. Md. Abdul Mannan","","ENT, Head & Neck Surgery","Mirpur","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614154507-336724811-804478435.png","https://www.populardiagnostic.com/doctordetail/3440","dom","2026-04-04T15:17:41.195Z"
424,"Prof. Dr. Avra Das Bhowmik","","Psychiatry","Mirpur","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614164836-1567960281-970404243.png","https://www.populardiagnostic.com/doctordetail/3444","dom","2026-04-04T15:17:41.196Z"
425,"Prof. Dr. Md. Faizul Islam Chowdhury","","Medicine","Mirpur","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614154720-2123439256-48725505.png","https://www.populardiagnostic.com/doctordetail/3447","dom","2026-04-04T15:17:41.196Z"
426,"Prof. Brig. Gen. Dr. Md. Fazlul Hoque","","Nephrology/Kidney Medicine","Mirpur","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614155812-1964581912-1930430283.png","https://www.populardiagnostic.com/doctordetail/3449","dom","2026-04-04T15:17:41.196Z"
427,"Prof. Dr. Ratan Das Gupta","","Nephrology/Kidney Medicine","Mirpur","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614155842-1923218700-1819334618.png","https://www.populardiagnostic.com/doctordetail/3450","dom","2026-04-04T15:17:41.196Z"
428,"Prof. Dr. Maj. Gen. S M Mizanur Rahman","","Gastroenterology","Mirpur","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614155920-1939182959-370670981.png","https://www.populardiagnostic.com/doctordetail/3452","dom","2026-04-04T15:17:41.196Z"
429,"Prof. Dr. Md. Tauhidul Islam Chowdhury","","Neurology","Mirpur","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614160036-1677914260-176822513.png","https://www.populardiagnostic.com/doctordetail/3454","dom","2026-04-04T15:17:41.196Z"
430,"Prof. Dr. M.A. Momen Khan","","Neurology","Mirpur","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614160229-1863289359-1798896019.png","https://www.populardiagnostic.com/doctordetail/3455","dom","2026-04-04T15:17:41.196Z"
431,"Prof. Dr. Mohammad Salahuddin","","Cardiology","Mirpur","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614160650-768559239-975168326.png","https://www.populardiagnostic.com/doctordetail/3458","dom","2026-04-04T15:17:41.197Z"
432,"Prof. Dr. Md. Rafiqul Alam","","Chest Medicine","Mirpur","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614160819-1607058779-649561208.png","https://www.populardiagnostic.com/doctordetail/3461","dom","2026-04-04T15:17:41.197Z"
433,"Prof. Dr. Neaz T. Parveen","","Gynaecology","Mirpur","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614160945-821519155-1754203988.png","https://www.populardiagnostic.com/doctordetail/3463","dom","2026-04-04T15:17:41.197Z"
434,"Dr. Afroza Sultana","","Gynaecology","Mirpur","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614161032-1918776185-443018835.png","https://www.populardiagnostic.com/doctordetail/3465","dom","2026-04-04T15:17:41.197Z"
435,"Prof. Brig.Gen. Dr. Md. Shahidullah","","Orthopaedic Surgery","Mirpur","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614161312-735522190-1078770485.png","https://www.populardiagnostic.com/doctordetail/3472","dom","2026-04-04T15:17:41.197Z"
436,"Prof. Dr. Ershadul Haque","","Orthopaedic Surgery","Mirpur","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614161340-451432871-2104392967.png","https://www.populardiagnostic.com/doctordetail/3473","dom","2026-04-04T15:17:41.197Z"
437,"Prof. Dr. Md. Kamruzzaman","","Orthopaedic Surgery","Mirpur","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614161418-1431875068-868778173.png","https://www.populardiagnostic.com/doctordetail/3474","dom","2026-04-04T15:17:41.197Z"
438,"Prof. Dr. Md. Mosleh Uddin","","ENT, Head & Neck Surgery","Mirpur","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614163411-10214332-490036970.png","https://www.populardiagnostic.com/doctordetail/3476","dom","2026-04-04T15:17:41.198Z"
439,"Prof. Dr. Aftab U Ahmed (Evening)","","ENT, Head & Neck Surgery","Mirpur","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614185755-992885928-202570841.png","https://www.populardiagnostic.com/doctordetail/3477","dom","2026-04-04T15:17:41.198Z"
440,"Prof. Maj. Gen. Dr. Ali Akbar","","Urology Surgery","Mirpur","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614163329-1627811926-535798264.png","https://www.populardiagnostic.com/doctordetail/3479","dom","2026-04-04T15:17:41.198Z"
441,"Prof. Dr. Swapan Kumar Bhowmik Roy","","Eye / Ophthalmology","Mirpur","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614163234-1183823933-1658117902.png","https://www.populardiagnostic.com/doctordetail/3483","dom","2026-04-04T15:17:41.198Z"
